sepal_length,sepal_width,petal_length,petal_width,target
7.142609091517234,3.088581663215888,5.875614525203124,1.8228466894769855,1
6.48091382278631,3.392845258829362,7.507128318600339,2.6058108338394748,2
7.037047675141619,2.4372879725159375,7.581352401178673,3.0042977755936318,2
4.994198538917706,2.9159201333862335,2.2842218235177563,0.45565847672433835,0
4.774826345509233,4.051206787777026,2.2805768922866005,0.2117500048840877,0
6.764191898565641,2.607432162532815,6.514814719631371,1.8460577899604516,1
6.254931851500384,2.6204158899692302,6.09633395454272,1.942022925665341,1
5.679511769291862,3.102953297640443,5.5123342394124535,1.978091668508542,1
5.037218566383706,3.381230414850404,2.442702794344471,0.133647755503908,0
5.204173011218373,2.9608259667399177,2.0617977907287983,0.15810048622783596,0
4.890117784854835,3.21102357033524,2.6154740548412425,0.4067713357467393,0
6.864840321916055,2.620423523667233,8.93450933638153,3.7071251149872513,2
6.380509114788442,2.3624305210014027,6.066130076393766,2.0208578768207337,1
5.641079217876695,3.5568596551805345,6.053476090663748,1.9762699734809863,1
5.629293482768159,2.8419712694392176,7.354579236700234,2.0227270450719996,1
4.9295759845479035,3.0250101862659133,2.5047321576133794,0.34651339076961174,0
5.840601304098124,2.0434220492407063,6.30123052024406,1.8712164266204216,1
5.0029421206440325,3.077417339362376,6.016517366655689,2.545629532423525,1
5.499565114096427,3.157852872726047,2.546115699065525,0.6210331299989915,0
5.650342130305544,2.4492098255723693,49.36207543826249,2.100715818879453,1
4.666360869056663,3.5820393512140485,2.0465637930139993,0.24698010252298766,0
4.810069324166044,2.9402377474806847,2.0480846804794473,0.25372776610435255,0
5.928766704270134,2.8023872001511463,5.642553089646068,2.3122489653865013,1
4.950319005958452,3.991797247622118,2.2551697922195104,0.3798140645228746,0
6.278934842907575,3.170290786008836,8.355508684727933,3.389111954938424,2
6.755955792681952,2.54420716048503,6.818063965911725,2.160818047616943,1
5.16585677026879,3.265440023658291,2.0865051022344003,0.277628503223632,0
6.207966943325559,2.7057857412947928,8.242362195053712,2.729935511366578,2
5.158016554537687,3.449372282946528,2.2366129715199956,0.3262017919717952,0
5.030041851998959,3.335191107255888,2.394026915277912,0.29977067144365244,0
6.824388402654894,2.556934043142478,8.911560856400506,2.810914100426173,2
5.46984449073545,2.4162381670957034,5.540156092377219,1.847617027517383,1
6.701773823357124,2.5701552983676046,4.848479670009507,2.0963183520757243,1
4.617183536306833,3.733760276005278,2.0844136189273574,0.3261205904721096,0
6.547805929866209,2.9618942696584667,5.520300278567047,1.6662051908532756,1
4.383642600446305,4.404870589593809,1.9705268759182495,0.5520635850863951,0
6.252939185540945,2.629250302960997,8.345669526273948,2.905775065702778,2
7.09277103669412,3.2339964491014066,7.844366562951226,2.4517368736622083,2
5.834398780660867,2.2453130072249077,8.103074337263303,3.0341874104753064,2
5.352033943893313,2.3774537444330757,6.378776955932899,1.8034279405203768,1
6.4539636326888665,2.8567614899473157,8.531839857518897,2.808459700364158,2
4.835454182776709,2.7218463872563023,2.180020345182331,0.38287934925319844,0
4.94399231241124,4.14542448038224,2.2349770263598407,0.3445129584694182,0
5.180175133148419,4.2208617199569645,2.2581716823123386,0.07500000000000001,0
6.156774733058072,2.4968703582039398,5.04853103352424,2.487485037570489,1
6.692994518810249,2.4888115894443095,5.762951199988354,2.036032741107495,1
4.697119509865761,3.377312996546894,2.0090861333225405,0.306341195511322,0
5.218397855674059,3.026871410322104,7.22998256556369,1.9595753242224743,1
6.565185754025978,3.1748617653706597,8.329558029662856,3.7443758512084475,2
5.263360477194416,3.037446877138785,6.310311622322472,1.6597584760216204,1
8.002516929724605,3.7354880600488456,8.157646052262443,3.220374351193146,2
5.695231657722788,2.6736086164660753,5.599762225073444,1.6130538905435996,1
7.748871534113814,2.961623144371912,8.369455450935337,2.7084426867885796,2
40.195463904301256,2.3028546244055965,5.850099002893458,1.6366888575254754,1
6.5966422784169545,2.256846873054039,5.567164414923081,1.3877300212706898,1
4.695432878020302,3.255562647190506,2.4451479288584963,0.33425964328884417,0
6.329540188162757,3.0697472830789576,7.965031230289474,4.021843629118459,2
5.634007081654158,2.89851728625783,6.9666861355198915,1.8070223781498993,1
6.69210001161304,2.814102393140022,8.552566028996702,3.08016036954706,2
4.957048673133952,2.994369482662735,2.673605659681445,0.4607653917625236,0
5.124232738756041,2.6394145025382065,5.294903384605886,2.2127834770545185,1
6.574288035342382,2.9753018516740775,7.6376616846777665,2.910302111470626,2
5.280685520420543,3.824205850958057,2.41127328236846,0.126102002986512,0
4.941055373234516,3.5230570350830397,2.003517630157451,0.10938126551182077,0
5.778080634001756,3.4528111691953285,7.351571410086647,3.0583968948523657,2
4.951447374469336,3.370292721072499,2.110514803659399,0.4924917484185686,0
6.6104179294545355,2.77425638149307,8.370077383861467,2.517973382444424,2
6.179199772181232,2.5584613991577916,5.955022704994931,2.13965525396335,1
6.331599242004422,2.861936202902235,9.284898445946183,2.6421004426826133,2
6.1906664455788025,3.0649644084824064,7.204240095812075,2.6281302023602704,1
4.781927098309022,3.1023031031912875,2.403741786538766,0.5161379711093832,0
6.090241489252605,3.1287764438507195,10.560546942171612,3.0816857584583803,2
6.407892527535359,3.2598047831267376,8.137069498957718,2.061149143453952,1
6.576279298566624,2.5250586463294047,6.407361480197235,1.8579002360847934,1
5.4011993894623815,2.462222837827376,8.680421073213882,3.2223986696462035,2
4.642526845021611,4.012415990357195,1.9067603010354495,0.40925992075138984,0
5.723819544523234,2.8032228145829206,7.016980520427974,2.2113917776773007,1
6.297695622311338,2.95022214977701,5.501901582159765,2.3221520714383455,1
5.394210216866812,2.737061093472544,6.144850327568147,2.091812916457366,1
6.282877238708708,2.9233946334904934,9.65469766780465,2.510750955446695,2
5.005139346088195,3.0099186786255716,2.366899854131467,0.2552744870039022,0
6.612258252959605,2.551093588286744,9.386445062460089,3.068686241212264,2
6.006395886221421,3.027543425549367,5.5167894042226955,1.8084000839678274,1
6.022894847831668,2.2226480273767546,5.235430949811386,1.7478381674804635,1
5.869754898227506,2.8642197752500715,8.756144535226044,3.3448270872044965,2
6.860578743031777,2.762971841115316,6.4977088220656425,1.9816938789558047,1
5.1177566461103945,3.577489194596948,2.4307937711494176,0.5126900569485409,0
5.1872302494142355,3.9946992682974694,2.1999000537631703,0.2732960054144433,0
